"filename", "language", "JavaScript", "YAML", "Markdown", "JSON", "JSON with Comments", "PowerShell", "TypeScript", "Makefile", "Shell Script", "MS SQL", "Terraform", "Python", "Rust", "pip requirements", "Ini", "CSS", "TypeScript JSX", "Log", "HTML", "XML", "Java", "Properties", "Groovy", "Batch", "R", "Docker", "PHP", "Julia", "Go", "Go Checksum File", "Go Module File", "C++", "comment", "blank", "total"
"e:\Workspace\Templates\Nexpo\terraform\providers\aws\modules\networking\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 52
"e:\Workspace\Templates\Nexpo\terraform\providers\aws\modules\networking\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 64
"e:\Workspace\Templates\Nexpo\terraform\providers\aws\modules\security\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 581
"e:\Workspace\Templates\Nexpo\terraform\providers\aws\modules\security\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 37
"e:\Workspace\Templates\Nexpo\terraform\providers\aws\modules\security\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 59
"e:\Workspace\Templates\Nexpo\terraform\providers\aws\modules\storage\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 372
"e:\Workspace\Templates\Nexpo\terraform\providers\aws\modules\storage\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 52
"e:\Workspace\Templates\Nexpo\terraform\providers\aws\modules\storage\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 47
"e:\Workspace\Templates\Nexpo\terraform\providers\aws\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 130
"e:\Workspace\Templates\Nexpo\terraform\providers\aws\scripts\setup-backend.ps1", "PowerShell", 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 178
"e:\Workspace\Templates\Nexpo\terraform\providers\aws\scripts\setup-backend.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 170
"e:\Workspace\Templates\Nexpo\terraform\providers\aws\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"e:\Workspace\Templates\Nexpo\terraform\providers\aws\versions.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\docs\Azure.md", "Markdown", 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 265
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\docs\CI_CD_Setup.md", "Markdown", 0, 0, 437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 534
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\docs\DeploymentChecklist.md", "Markdown", 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 285
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\docs\QuickStart.md", "Markdown", 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 356
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\environments\development\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 97
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\environments\development\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 72
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\environments\development\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\environments\production\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 166
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\environments\production\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 113
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\environments\production\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 59
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\environments\staging\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 85
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\environments\staging\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 45
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\environments\staging\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\modules\networking\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 210
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\modules\networking\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 45
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\modules\networking\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 39
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\modules\storage\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 163
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\modules\storage\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 57
"e:\Workspace\Templates\Nexpo\terraform\providers\azure\modules\storage\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 80
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\docs\CI_CD_Setup.md", "Markdown", 0, 0, 319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 400
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\docs\Cloudflare.md", "Markdown", 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 236
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\docs\DeploymentChecklist.md", "Markdown", 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 213
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\docs\QuickStart.md", "Markdown", 0, 0, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 388
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 80
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\modules\dns\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 125
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\modules\dns\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\modules\dns\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 60
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\modules\page_rules\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 71
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\modules\page_rules\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\modules\page_rules\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\modules\waf\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 124
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\modules\waf\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\modules\waf\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 118
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\modules\workers\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 134
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\modules\workers\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\modules\workers\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 90
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 71
"e:\Workspace\Templates\Nexpo\terraform\providers\cloudflare\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 280
"e:\Workspace\Templates\Nexpo\terraform\providers\digitalocean\docs\DigitalOcean.md", "Markdown", 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 141
"e:\Workspace\Templates\Nexpo\terraform\providers\digitalocean\environments\development\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 155
"e:\Workspace\Templates\Nexpo\terraform\providers\digitalocean\environments\development\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 86
"e:\Workspace\Templates\Nexpo\terraform\providers\digitalocean\environments\production\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 297
"e:\Workspace\Templates\Nexpo\terraform\providers\digitalocean\environments\production\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 152
"e:\Workspace\Templates\Nexpo\terraform\providers\digitalocean\environments\staging\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 183
"e:\Workspace\Templates\Nexpo\terraform\providers\digitalocean\environments\staging\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 92
"e:\Workspace\Templates\Nexpo\terraform\providers\digitalocean\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 166
"e:\Workspace\Templates\Nexpo\terraform\providers\digitalocean\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 177
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\docs\Firebase.md", "Markdown", 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 399
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 208
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\app_hosting\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 69
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\app_hosting\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 72
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\app_hosting\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 52
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\firestore\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 163
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\firestore\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 117
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\firestore\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 164
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\functions\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 174
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\functions\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 152
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\functions\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 151
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\realtime_database\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\realtime_database\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 68
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\realtime_database\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 45
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\security_rules\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 136
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\security_rules\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 98
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\security_rules\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 39
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\storage\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 128
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\storage\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 134
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\modules\storage\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 111
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 178
"e:\Workspace\Templates\Nexpo\terraform\providers\firebase\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 201
"e:\Workspace\Templates\Nexpo\terraform\providers\gcp\docs\CI_CD_Setup.md", "Markdown", 0, 0, 468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 583
"e:\Workspace\Templates\Nexpo\terraform\providers\gcp\docs\DeploymentChecklist.md", "Markdown", 0, 0, 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 345
"e:\Workspace\Templates\Nexpo\terraform\providers\gcp\docs\GoogleCloud.md", "Markdown", 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 261
"e:\Workspace\Templates\Nexpo\terraform\providers\gcp\docs\QuickStart.md", "Markdown", 0, 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 409
"e:\Workspace\Templates\Nexpo\terraform\providers\gcp\environments\development\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 150
"e:\Workspace\Templates\Nexpo\terraform\providers\gcp\environments\development\outputs.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 64
"e:\Workspace\Templates\Nexpo\terraform\providers\gcp\environments\development\variables.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 103
"e:\Workspace\Templates\Nexpo\terraform\providers\gcp\environments\production\main.tf", "Terraform", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 149
